Lot size,Bedrooms,Bathrooms,Year built,Neighborhood,Distance to park,Distance to school,Distance to shopping,Floors,Garage capacity,HasPool,HasFireplace,HasDeck,HasBasement,Heating,Cooling,NumPrevOwner,Energy rating,Made,Price
3568,2,2,1986,Urban,3.641149515,6.153799042,3.891521218,2,1,NO,NO,YES,0,Electric,Central,3,8,2015,254347
1143,3,1,1972,Urban,4.877927132,4.540003757,2.795317632,1,1,NO,YES,YES,1,Oil,Wall,3,8,2013,255746
2605,3,2,1991,Rural,1.355832639,7.2345781,3.484513131,1,0,NO,NO,YES,0,Oil,Wall,3,2,1998,256589
2758,3,1,1942,Suburban,3.461846654,3.946458365,3.589200132,2,1,NO,NO,YES,1,Oil,Window,3,3,1994,256800
2635,2,1,1901,Rural,0.941223156,3.792770289,3.940467008,2,1,NO,NO,YES,1,Gas,Wall,3,3,2020,257679
2312,2,2,1969,Rural,0.145084398,6.400089787,2.62478077,2,1,NO,NO,YES,0,Gas,Central,3,7,2016,257890
2555,2,1,1939,Suburban,3.706172447,4.546567207,1.410828715,2,1,NO,YES,NO,0,Oil,Wall,3,5,2014,258316
3713,2,1,1920,Suburban,4.408101254,5.474129606,1.604562357,2,0,YES,NO,YES,0,Oil,Wall,3,6,2016,258609
3315,2,2,1903,Suburban,1.342119391,9.390835302,1.559077232,1,0,YES,NO,YES,0,Electric,Wall,3,9,2015,259117
1364,3,1,1959,Suburban,2.724057389,9.434835843,2.490167483,2,2,NO,NO,YES,0,Oil,Window,3,8,2020,259584
2372,3,2,1951,Urban,2.073649117,9.439938262,4.72503859,2,1,NO,YES,YES,0,Oil,Wall,3,5,2003,259897
1255,2,1,1944,Urban,4.115051332,4.077757336,2.236325364,1,1,NO,YES,NO,1,Oil,Central,3,7,2000,260232
1089,2,1,1926,Suburban,2.7630737,8.748395527,3.138887521,1,1,NO,YES,YES,0,Gas,Window,3,4,2015,260391
1201,3,1,1900,Rural,3.352578957,1.660844165,3.52216387,1,0,NO,NO,YES,0,Gas,Window,3,6,2018,260465
1872,2,2,1952,Rural,2.211817008,9.495888072,4.220782917,2,2,NO,YES,YES,0,Oil,Central,3,6,2015,260466
2162,3,2,1958,Urban,1.060302905,7.745178731,2.791867904,1,1,NO,YES,YES,1,Oil,Central,3,5,2000,260632
1356,2,2,1929,Rural,3.527686565,5.600609831,2.763493625,2,2,NO,NO,YES,1,Electric,Central,3,9,2013,260882
2243,2,2,1988,Suburban,1.610925396,4.536891386,2.001896089,1,1,YES,YES,YES,1,Oil,Window,3,5,2000,260898
1160,3,1,1941,Suburban,4.842536373,7.879503994,0.791627811,1,2,YES,YES,NO,0,Oil,Wall,3,2,1999,261004
1496,3,2,1900,Rural,0.973824411,5.001053862,3.001462855,1,2,NO,YES,YES,0,Oil,Central,3,7,2000,261103
2888,2,2,1998,Rural,3.025871438,4.334148702,2.028266379,1,1,NO,YES,NO,0,Gas,Wall,3,2,1996,261608
1484,3,2,1971,Rural,1.977505896,1.789706609,2.708121146,1,0,NO,NO,YES,0,Gas,Wall,3,2,2019,261873
1956,2,1,1980,Rural,4.47819886,4.301451279,3.129367671,1,1,NO,YES,YES,1,Oil,Central,3,9,1999,262165
1622,2,2,1969,Urban,2.419831175,6.982773592,3.072627388,1,0,NO,YES,YES,1,Oil,Central,3,1,2000,262171
1525,2,2,1978,Rural,1.244761342,4.19062534,4.212260058,1,2,NO,NO,YES,0,Electric,Wall,3,5,2009,262220
2021,3,1,1984,Suburban,2.515615281,3.010993129,2.598013509,2,0,NO,YES,YES,1,Oil,Window,3,5,2007,262413
2890,2,1,1961,Suburban,0.728121557,6.983657601,2.341823312,2,2,NO,NO,YES,1,Oil,Window,3,2,2000,262462
2669,2,1,1974,Suburban,0.593037888,3.988077631,4.545673726,1,0,YES,NO,NO,0,Oil,Wall,3,3,2004,262643
3081,2,1,1900,Rural,3.984046136,5.935760951,1.36480249,1,0,YES,YES,YES,0,Gas,Window,3,3,1990,263057
4157,2,2,1900,Urban,4.66637239,8.877237002,3.864672931,1,1,NO,NO,NO,0,Gas,Wall,3,1,2015,263651
2394,2,2,1955,Urban,4.358585437,1.468927724,3.864948838,1,2,NO,YES,NO,1,Oil,Central,3,1,2018,263779
1024,3,2,1982,Suburban,2.567493365,4.127411984,2.277860783,2,1,NO,YES,YES,1,Oil,Wall,3,4,2009,264018
2753,3,2,1995,Urban,3.872870729,5.612440217,1.335790727,2,1,NO,YES,YES,0,Electric,Wall,3,3,2015,264295
2542,2,2,1942,Suburban,4.018490124,6.667289848,3.472748973,1,1,NO,YES,YES,1,Oil,Central,3,6,2000,264365
3774,2,1,1914,Rural,1.926019936,7.934391964,5.505265245,1,1,NO,YES,YES,0,Oil,Window,3,2,2021,264520
1284,3,1,1931,Urban,0.157721394,0.149752483,3.450972811,1,1,NO,NO,YES,0,Oil,Wall,3,3,2015,264620
1540,3,1,1955,Urban,2.68233736,7.998243485,4.439293484,2,0,NO,NO,YES,1,Gas,Wall,3,7,2003,264773
3193,2,1,1978,Suburban,3.048264382,0.501040812,2.05137549,1,1,YES,NO,NO,0,Gas,Window,3,9,2018,265839
2077,2,1,1915,Urban,4.517993024,9.367848721,1.771223851,2,1,YES,YES,NO,1,Oil,Window,3,4,2008,266005
1107,3,2,1981,Urban,2.503226602,5.213810453,4.563992155,2,2,NO,NO,YES,0,Oil,Wall,3,4,2016,267119
2348,2,1,1984,Urban,4.503124862,2.59660162,2.918652273,1,2,NO,NO,YES,1,Electric,Central,3,4,2007,267810
1740,2,2,1986,Suburban,2.159223049,4.216282014,2.85591443,1,0,NO,YES,NO,0,Oil,Wall,3,6,2017,268223
1684,3,2,1916,Urban,4.341660678,2.589158507,2.428223091,1,1,NO,NO,NO,0,Oil,Wall,3,8,2006,269092
4911,2,1,1932,Urban,2.985170324,7.453932866,3.494704668,2,1,NO,NO,YES,0,Oil,Central,3,4,2019,269256
3573,3,2,1900,Suburban,2.569055104,5.824474883,4.010069021,1,1,NO,NO,NO,1,Gas,Central,3,3,1996,269581
1502,2,1,1919,Urban,1.49490622,7.75145197,0.6615718,1,1,NO,YES,NO,0,Gas,Window,3,6,2007,270056
1054,3,2,1919,Urban,2.163482632,9.917563223,4.427008903,1,2,NO,NO,YES,0,Oil,Central,3,8,1997,270269
2781,2,2,1917,Rural,4.03619241,5.977687251,1.88625448,1,2,YES,NO,NO,0,Oil,Wall,3,8,2019,270572
1016,2,1,1973,Urban,1.414607282,9.731654455,2.885167575,1,0,YES,NO,NO,1,Electric,Window,3,7,2015,270609
1600,2,2,1934,Suburban,0.401879128,8.600853344,3.340089411,2,0,NO,NO,YES,1,Oil,Central,3,7,1996,270720
3385,2,1,1954,Urban,1.420253287,NaN,1.678884333,1,1,NO,NO,NO,1,Oil,Window,3,1,2003,270874
1713,3,2,1924,Urban,0.69366176,5.487383148,1.942296493,1,1,NO,NO,NO,1,Oil,Wall,3,7,1998,271093
1047,3,1,1913,Suburban,3.584496903,6.774501954,2.888808565,1,1,NO,YES,NO,0,Gas,Central,3,1,2000,271272
1516,2,1,1938,Urban,3.078037567,5.02673059,3.64484129,2,1,NO,NO,NO,1,Gas,Central,3,4,2015,271297
2792,3,2,1950,Suburban,1.040178604,5.922053834,3.190632596,2,0,NO,YES,YES,0,Oil,Window,3,6,2003,271345
2301,2,2,1933,Rural,4.496762629,9.369890322,4.345018656,1,2,NO,NO,NO,0,Oil,Central,3,7,2003,271394
3145,2,2,1983,Rural,0.741971631,2.574593914,1.97581736,1,0,NO,NO,YES,0,Electric,Window,3,1,2019,272097
1137,3,2,1989,Rural,3.13106723,2.229343765,3.46823761,2,1,YES,NO,NO,0,Oil,Wall,3,1,2004,272110
1193,2,1,1975,Suburban,2.62139847,0.289811816,4.071020472,1,1,YES,YES,YES,0,Oil,Window,3,5,2000,272542
1001,1,1,1910,Rural,0.952489258,5.930466623,3.555089699,1,2,NO,YES,NO,1,Oil,Window,3,1,2020,272755
1110,3,2,1965,Urban,0.325738931,4.302479043,3.707378575,2,0,NO,YES,NO,1,Gas,Wall,3,1,2019,273209
3120,2,2,1988,Suburban,2.340429056,5.263835179,3.730249754,2,1,NO,YES,NO,0,Gas,Window,3,2,2006,273257
2989,2,1,1990,Rural,1.399896937,6.978725226,1.884877567,1,0,NO,YES,NO,1,Oil,Window,3,4,2014,273270
2304,2,1,1933,Rural,1.737655153,6.998275588,1.2185751,1,1,NO,YES,NO,0,Oil,Wall,3,9,1993,273301
1624,2,2,1916,Suburban,4.445474543,7.469245223,3.433455238,2,2,NO,YES,YES,1,Electric,Window,3,2,2018,273331
3928,2,1,1937,Rural,0.482169945,7.051426854,2.588541369,1,2,NO,YES,NO,0,Oil,Wall,3,5,2019,273482
1606,3,2,1908,Rural,2.742049591,4.587291548,3.376354889,1,2,NO,NO,NO,0,Oil,Central,3,6,2018,273920
2819,3,1,1950,Urban,4.853572743,8.326132659,1.857022859,2,2,YES,YES,YES,0,Oil,Wall,3,1,1995,275177
3051,2,2,1905,Urban,0.251040632,3.174949617,2.605856401,1,2,YES,NO,NO,0,Gas,Central,3,5,1997,275373
1723,4,2,1925,Rural,1.586077028,2.224109561,0.963931802,2,0,NO,NO,YES,0,Gas,Window,3,6,2003,275575
1732,4,1,1905,Suburban,2.052545934,9.73314896,1.856112715,1,0,NO,NO,YES,1,Oil,Wall,3,1,2012,275706
1623,4,1,1925,Rural,3.674654968,2.36072058,2.362543476,1,1,NO,NO,NO,0,Oil,Window,3,3,2014,276366
1706,2,2,1944,Urban,3.359836898,2.292786134,2.729373253,1,1,NO,NO,NO,1,Electric,Window,3,1,2000,276840
3735,2,1,1926,Suburban,4.174712237,4.564766376,2.957195502,2,1,NO,YES,YES,0,Oil,Central,3,7,2017,277490
1362,3,2,1950,Urban,0.712935658,4.557625416,2.557332539,2,0,NO,YES,NO,0,Oil,Window,3,8,2000,278178
2396,2,1,1916,Suburban,3.252511653,4.220548607,5.135687409,2,0,NO,YES,YES,1,Oil,Wall,3,4,2015,278280
2312,2,2,1964,Urban,4.058374114,8.77529425,3.186632657,1,1,NO,NO,YES,1,Gas,Central,3,7,1999,278389
2415,3,1,1914,Rural,3.738916349,0.426471742,5.383457037,1,1,YES,YES,YES,0,Gas,Central,3,8,2011,278526
1364,3,1,1991,Rural,3.003584096,6.371999407,3.521848372,2,2,YES,NO,YES,0,Oil,Window,3,6,2003,278753
2202,2,1,1993,Urban,3.362343567,5.146381549,4.176979364,1,2,NO,NO,NO,0,Oil,Window,3,2,2020,278768
1081,4,1,1927,Urban,4.67502664,6.10345679,3.699815723,2,0,NO,NO,YES,1,Electric,Window,3,8,2017,279285
2060,2,2,1900,Urban,2.694714714,6.099548525,4.401104065,1,0,NO,YES,NO,1,Oil,Wall,3,7,1999,279338
2076,2,2,1903,Rural,3.821648729,9.762599559,1.68158186,1,2,NO,NO,NO,0,Oil,Window,3,4,2000,279353
1955,2,1,1978,Urban,2.35185859,7.903924561,5.406122358,2,1,NO,NO,YES,0,Oil,Central,3,9,2000,279365
1369,2,2,1975,Urban,1.894803292,4.426633882,4.293178086,1,0,NO,YES,NO,1,Gas,Window,3,3,2019,280077
2521,3,2,1990,Urban,0.289098653,4.457469628,2.588451052,1,0,NO,NO,NO,1,Gas,Window,3,1,2005,280189
2347,3,1,1970,Rural,0.376271084,8.216694661,1.414437954,1,0,NO,NO,YES,0,Oil,Wall,3,5,2015,280315
2908,2,1,1988,Urban,1.928716109,1.121152933,2.576456667,2,2,YES,YES,NO,1,Oil,Wall,3,5,2019,280687
3082,2,1,1960,Suburban,0.179010767,5.087357093,3.341344259,2,1,YES,NO,NO,0,Electric,Wall,3,7,2000,280767
4059,2,2,1952,Rural,1.078381716,7.902781903,2.49409706,2,2,NO,NO,YES,0,Oil,Wall,3,9,2007,280877
1659,3,2,1989,Suburban,4.41812834,9.285135646,1.703267303,1,2,NO,NO,NO,0,Oil,Window,3,2,2019,281094
2935,2,1,1928,Suburban,2.633877861,9.454979466,3.243113348,2,1,NO,NO,NO,0,Oil,Central,3,2,1995,281116
1359,2,1,1927,Suburban,0.422566232,4.887571176,3.170112002,2,2,NO,NO,NO,1,Gas,Central,3,5,1998,281219
1774,2,1,1930,Urban,4.6193081,8.27955202,3.734748596,1,0,NO,NO,YES,0,Gas,Wall,3,6,2019,281609
3449,2,1,1942,Suburban,2.906585298,3.863486405,3.183473119,2,1,NO,NO,YES,1,Oil,Window,3,3,2000,281786
1223,2,1,1956,Suburban,0.397347038,6.571199116,2.057877905,2,2,NO,NO,YES,1,Oil,Wall,3,4,2000,282090
2630,2,1,1989,Suburban,1.839476067,9.383869137,2.74195757,1,0,NO,NO,NO,1,Electric,Wall,3,3,2008,282274
2715,4,2,1943,Rural,0.574411782,2.133145028,3.835259567,2,2,YES,NO,NO,0,Oil,Window,3,6,2019,282348
2492,2,2,1929,Suburban,2.206173162,9.865183499,2.864108614,1,2,YES,NO,YES,1,Oil,Central,3,6,2017,282378
3859,2,2,1974,Suburban,4.694752615,2.289120303,2.026584641,2,2,NO,NO,YES,1,Oil,Wall,3,5,2000,282587
2548,2,1,1916,Suburban,1.788523319,3.741687093,3.505110612,2,2,NO,YES,NO,1,Gas,Wall,3,9,2019,282640
4851,2,1,1943,Suburban,2.352200496,1.426351181,3.707017503,2,0,NO,NO,NO,1,Gas,Central,3,5,2007,282906
2636,3,2,1966,Rural,2.995488855,1.426018072,3.368102648,2,2,NO,YES,NO,0,Oil,Central,3,3,1993,283568
1563,3,2,1929,Rural,1.347852453,3.798696029,2.381888568,2,2,NO,YES,NO,1,Oil,Central,3,9,1993,284024
1933,3,2,1974,Suburban,1.767092673,2.140130421,2.505009801,1,2,NO,NO,YES,0,Electric,Wall,3,1,2009,284719
1235,2,1,1937,Suburban,2.748993872,7.829776285,3.092379149,2,1,NO,YES,YES,0,Oil,Central,3,5,2007,284771
2136,2,2,1989,Suburban,0.680462355,6.625639892,1.790851867,2,1,NO,NO,YES,1,Oil,Central,3,1,2006,285023
2012,3,1,1920,Urban,1.426349661,8.605390562,1.913608122,1,2,YES,NO,YES,0,Oil,Central,3,1,1992,285401
1763,3,1,1901,Suburban,4.722219548,7.131077498,2.975281443,1,2,YES,YES,YES,0,Gas,Central,3,5,1996,285469
3806,2,1,1962,Rural,4.757467452,3.695012644,1.628685824,2,2,NO,YES,NO,1,Gas,Central,3,1,1995,285745
1373,2,2,1937,Suburban,2.407000455,8.643984915,3.82688922,2,2,NO,NO,NO,0,Oil,Wall,3,1,2000,285770
3433,2,1,1995,Rural,0.165077897,9.984370216,2.484232655,2,2,NO,NO,YES,0,Oil,Central,3,2,2007,286369
2892,2,2,1977,Suburban,4.299442239,8.714947236,2.534297165,2,2,NO,YES,YES,1,Electric,Window,3,5,1993,286519
2857,2,1,1993,Suburban,4.369534602,2.38189889,2.822020251,1,2,NO,YES,NO,0,Gas,Window,3,5,2009,286584
2297,2,1,1915,Suburban,3.627984333,2.028458646,2.146322592,1,0,NO,YES,YES,1,Gas,Window,3,2,2000,286873
3735,4,2,1990,Urban,3.497664182,2.950007083,3.782703939,1,2,NO,YES,NO,0,Oil,Central,3,1,2008,286913
2254,3,1,1974,Suburban,0.822524195,6.608698839,2.884630372,2,2,NO,YES,NO,0,Oil,Window,3,7,2020,286925
2870,2,1,1941,Urban,4.747283262,8.857262672,1.114342052,2,1,YES,NO,NO,1,Electric,Window,3,4,2015,287195
4325,2,2,1959,Suburban,3.495104296,7.573238036,2.0455769,1,1,YES,YES,NO,0,Gas,Wall,3,2,2004,288135
1062,3,1,1908,Urban,4.987372401,6.088914051,4.472630251,1,1,NO,YES,NO,0,Gas,Window,3,1,2000,288308
2081,3,2,1911,Urban,3.515363768,1.263011399,4.42992779,1,2,NO,YES,NO,0,Oil,Central,3,2,1996,288437
3445,2,1,1993,Urban,4.69972458,5.184970501,3.556242188,1,0,NO,YES,NO,1,Oil,Central,3,7,2006,288525
2676,3,1,1995,Urban,2.188959641,1.523961263,2.122549419,1,2,NO,YES,YES,0,Electric,Central,3,8,2004,288820
3761,2,1,1988,Rural,1.062562445,2.086102074,3.163633764,2,2,NO,NO,NO,1,Gas,Central,3,3,1994,289209
2817,3,2,1970,Suburban,3.162224475,7.371421699,3.896399341,2,0,NO,NO,YES,0,Gas,Window,3,4,2003,289396
2387,2,1,1944,Urban,1.383971522,3.932592039,2.768725735,2,1,NO,NO,YES,0,Oil,Window,3,2,2000,289421
1562,3,2,1960,Rural,4.454136474,3.021577716,2.03555373,2,2,NO,YES,YES,0,Oil,Central,3,7,2013,289722
1106,3,1,1980,Suburban,3.183174046,7.945321024,2.03271889,2,1,YES,YES,NO,1,Electric,Wall,3,3,2020,290002
1068,3,2,1972,Urban,3.00316667,2.973808405,2.2193456,2,2,YES,NO,YES,1,Gas,Wall,3,3,2006,290062
3001,3,1,1990,Urban,0.454644327,3.455802269,2.815149639,2,2,NO,YES,YES,1,Gas,Window,3,6,2008,290230
2215,2,1,1990,Urban,1.338552714,8.988178483,2.618923546,1,2,NO,NO,NO,1,Oil,Central,3,8,2013,290310
1753,2,1,1940,Rural,1.211117225,6.805309197,2.774894595,2,0,NO,NO,YES,1,Oil,Window,3,8,1995,290350
1539,3,1,1946,Urban,3.226885522,2.804280242,3.968950652,2,2,NO,YES,YES,0,Electric,Window,3,9,2004,290668
3569,2,1,NaN,Rural,3.362249677,9.88379494,2.265889949,1,2,NO,YES,NO,0,Gas,Window,3,3,2000,290802
1378,4,1,1963,Suburban,3.541753733,7.940414043,2.780397906,1,1,NO,NO,YES,0,Gas,Window,3,3,2018,291315
1267,3,1,1995,Suburban,1.398338602,4.592162226,3.229562615,2,2,NO,NO,YES,0,Oil,Wall,3,6,2007,291492
2504,2,2,1942,Urban,4.585539387,9.024709926,4.44330001,2,0,NO,NO,YES,0,Oil,Central,3,9,2013,291662
1127,3,1,1941,Urban,0.301303588,6.084440924,1.885276744,2,1,YES,NO,YES,0,Electric,Central,3,4,1998,291727
1098,3,2,1992,Suburban,2.952509534,9.339436483,3.171409796,2,2,YES,NO,NO,1,Gas,Central,3,7,2016,291885
1698,3,2,1939,Suburban,0.462967045,8.533691026,4.196104636,2,1,NO,YES,YES,0,Gas,Central,3,3,2013,292346
3492,3,2,1946,Suburban,3.13369486,6.986843459,3.422291631,2,1,NO,YES,YES,0,Oil,Wall,3,1,2019,292390
2541,3,2,1968,Suburban,2.70647159,6.000698593,2.398645183,1,2,NO,YES,YES,1,Oil,Central,3,6,2000,292602
3427,2,1,1920,Suburban,1.79892193,6.031083319,2.70913483,1,1,NO,NO,YES,1,Electric,Window,3,1,2019,292889
2129,2,2,1924,Urban,4.249246509,4.153534583,3.312387243,2,1,NO,NO,YES,1,Gas,Central,3,2,1995,293328
2095,3,2,1921,Suburban,4.688817323,3.45811397,2.535176645,1,0,NO,YES,NO,0,Gas,Wall,3,8,2016,293373
1658,3,2,1980,Urban,0.385365371,2.307205085,3.024254554,1,0,NO,NO,YES,0,Oil,Window,3,9,2013,293381
4120,2,1,1997,Urban,3.384244483,0.815489919,1.288511515,1,2,NO,YES,NO,1,Oil,Central,3,3,1997,293382
1656,2,2,1933,Rural,1.685270607,0.217526332,2.533568588,1,2,YES,YES,YES,0,Electric,Central,3,5,2016,293475
4118,2,1,1971,Suburban,3.844068374,7.448871431,4.223724043,2,0,YES,NO,YES,0,Gas,Wall,3,4,2019,294439
2693,3,2,1925,Suburban,4.780358286,6.898881631,1.458232075,1,2,NO,NO,YES,1,Gas,Central,3,1,2000,294633
4003,2,2,1977,Suburban,2.194955091,8.787143493,2.913277751,2,0,NO,YES,YES,0,Oil,Wall,3,6,2015,294743
1054,3,1,1998,Suburban,3.247163001,5.797460083,2.81616942,1,2,NO,YES,YES,1,Oil,Central,3,3,2013,295726
3418,3,1,1970,Rural,2.377788426,5.880196846,4.197094526,2,1,NO,NO,YES,0,Gas,Window,3,3,2005,295751
1399,2,2,1957,Rural,0.14884925,5.133219169,0.694354495,2,1,NO,YES,YES,0,Gas,Central,3,7,1995,295961
2528,3,1,1995,Suburban,2.148122019,7.93987473,2.910336078,2,2,NO,YES,YES,0,Oil,Central,3,6,2014,296786
1345,3,2,1995,Suburban,2.760102849,5.586280244,2.871095351,2,2,NO,NO,NO,0,Oil,Wall,3,2,2013,297509
3966,3,2,1949,Rural,2.486704467,3.735020763,4.634551692,2,0,NO,YES,NO,0,Electric,Central,3,8,1998,297819
3861,2,2,1981,Urban,3.259127889,4.35029538,1.6553108,2,1,YES,NO,YES,0,Gas,Central,3,1,1998,297850
1877,3,1,1940,Urban,3.353659918,4.036586359,1.995491169,2,1,YES,NO,YES,1,Gas,Wall,3,3,2005,298034
3214,3,1,1914,Rural,0.731622667,4.969383027,1.873572311,2,0,NO,YES,YES,0,Oil,Window,3,3,2014,298353
2051,2,2,1994,Rural,3.249752296,2.925512374,3.248837079,1,1,NO,YES,YES,0,Oil,Window,3,6,2004,298388
1797,3,1,1995,Suburban,4.297202745,3.125206947,2.889868424,2,2,NO,YES,NO,1,Electric,Wall,3,6,1998,299114
2484,2,1,1921,Rural,0.766675549,5.163220422,3.149806307,1,1,NO,NO,NO,0,Gas,Window,3,1,2006,299168
1603,3,2,1934,Suburban,2.783318893,8.129052212,2.873273658,1,2,NO,NO,YES,1,Gas,Wall,3,3,1994,300046
2692,2,2,1900,Urban,4.494058095,0.934278536,1.347855868,2,2,NO,NO,NO,1,Oil,Wall,3,2,2016,300506
2968,2,1,1966,Urban,2.270895886,5.480351713,2.97183173,2,1,NO,YES,NO,0,Oil,Window,3,9,2016,300545
2331,4,2,1939,Rural,3.15354488,8.429432036,3.149305241,1,0,NO,NO,NO,1,Electric,Window,3,8,2006,300634
2698,4,1,1921,Suburban,4.624101503,3.224970907,5.340296498,1,1,YES,NO,YES,0,Gas,Wall,3,5,2007,300653
2751,3,1,1958,Urban,2.744342766,3.496843613,1.685226549,1,1,YES,YES,NO,0,Gas,Wall,3,3,2006,300799
4249,2,2,1999,Suburban,3.520545677,2.952706144,2.671934796,2,1,NO,YES,YES,0,Oil,Central,3,5,2014,300944
1125,3,1,1987,Suburban,3.60204135,6.005098318,3.411143533,1,0,NO,NO,YES,1,Oil,Wall,3,9,1995,301029
4397,2,2,1931,Urban,2.008229932,0.278516897,3.036619926,2,0,NO,NO,NO,0,Electric,Window,3,9,2016,301197
2900,2,1,1943,Rural,4.199439031,6.83019944,3.3579277,2,1,NO,YES,YES,0,Gas,Central,3,8,1994,301210
1625,2,1,1984,Suburban,4.676761657,4.457195633,3.412484463,1,2,NO,NO,YES,0,Gas,Wall,3,7,2013,301739
1136,4,1,1902,Suburban,2.69606438,2.816685053,4.09722133,1,2,NO,YES,NO,1,Oil,Wall,3,4,2007,301780
2069,4,1,1929,Rural,2.624441908,0.835043907,3.723582286,2,1,NO,YES,YES,0,Oil,Wall,3,7,1995,301966
2682,3,1,1926,Urban,4.657026351,8.775508302,2.509207974,1,1,NO,YES,YES,1,Electric,Wall,3,9,2006,302361
4445,2,1,1965,Rural,1.037259118,7.683656405,2.781114076,2,0,YES,YES,YES,0,Gas,Central,3,9,2003,302646
1713,4,1,1983,Rural,2.335952421,2.412729417,2.989257453,1,1,YES,YES,YES,0,Gas,Central,3,1,2000,302726
2955,2,1,1957,Rural,2.616237547,4.865688846,3.781879843,2,1,NO,NO,NO,1,Oil,Window,3,3,2004,303057
1021,4,2,1947,Suburban,3.849229364,9.952078161,3.305000545,2,1,NO,YES,YES,0,Oil,Central,3,9,2020,303167
1390,4,2,1962,Urban,4.756034909,3.15546322,2.896080489,2,1,NO,YES,NO,0,Electric,Wall,3,9,1996,303220
3571,3,1,1962,Suburban,4.035352136,0.180271149,1.834833384,2,1,NO,NO,NO,1,Gas,Wall,3,8,2003,303478
1204,3,1,1919,Suburban,0.144911196,6.09050606,3.045722796,1,1,NO,YES,YES,0,Gas,Central,3,2,2020,303597
1473,2,2,1942,Rural,2.106848544,2.495084508,2.724089788,1,0,NO,YES,YES,0,Oil,Central,3,3,2003,303729
3089,2,1,1994,Urban,3.662942865,9.60411762,3.002465829,1,1,NO,NO,YES,0,Oil,Wall,3,1,2007,303883
1645,3,1,1917,Suburban,0.606635189,3.86393048,3.404865693,2,1,NO,YES,NO,1,Electric,Central,3,9,2013,304323
2319,3,1,1984,Urban,4.12160562,1.948656642,3.149412485,1,2,YES,YES,NO,0,Gas,Central,3,1,1995,305139
1633,2,1,1955,Suburban,4.267842967,4.051182066,3.675870602,2,1,YES,YES,YES,1,Gas,Wall,3,5,2000,305632
3056,2,2,1952,Rural,1.312568608,5.093368973,2.730864448,1,0,NO,YES,YES,1,Oil,Central,3,8,2008,305673
2969,2,2,1995,Rural,3.273828267,9.801152885,2.324443841,1,1,NO,NO,YES,1,Oil,Wall,3,3,2009,305787
2561,3,2,1993,Suburban,1.860761054,7.845718506,3.033594633,1,1,NO,YES,NO,1,Electric,Wall,3,7,2000,306038
1919,2,1,1950,Urban,2.894531288,9.787209073,3.140074848,2,1,NO,YES,YES,0,Gas,Central,3,2,2000,306160
2019,3,2,1979,Urban,2.827875357,9.286548592,3.374172541,2,2,NO,YES,NO,1,Gas,Wall,3,3,2003,306236
1027,4,2,1996,Suburban,3.922411716,5.700940486,2.036239402,2,2,NO,NO,YES,0,Oil,Central,3,2,2000,306260
1640,3,1,1967,Suburban,4.673724322,2.560503865,5.167245973,1,2,NO,NO,YES,0,Oil,Window,3,1,2008,306377
3660,2,2,1927,Suburban,1.872163808,7.95897553,3.176885839,1,0,NO,NO,YES,0,Gas,Window,3,4,1997,306531
2906,2,2,1957,Rural,3.88021939,8.568540805,5.541341032,2,0,YES,NO,NO,1,Gas,Window,3,4,2004,306627
2203,2,2,1962,Suburban,4.215991294,5.53353338,2.894281975,1,0,YES,YES,YES,1,Oil,Wall,3,9,2013,307138
1750,2,2,1939,Rural,4.811896067,6.922179907,2.881584895,1,2,NO,YES,NO,1,Oil,Wall,3,6,2019,307358
1131,3,2,1960,Suburban,1.463264217,9.958443441,1.542223912,2,2,NO,YES,YES,1,Electric,Window,3,4,2000,308038
2394,3,1,1955,Rural,1.387197218,3.988577899,2.149865797,1,1,NO,YES,NO,0,Gas,Wall,3,5,2016,308329
1154,3,2,1949,Rural,3.598393945,7.112408086,1.934843986,1,2,NO,NO,YES,1,Gas,Central,3,6,1993,308454
2573,4,2,1988,Urban,2.463545422,1.492468058,2.287710714,2,0,NO,NO,YES,0,Oil,Central,3,9,2019,308512
2495,3,1,1986,Suburban,2.515847613,4.032552543,2.558641208,2,2,NO,YES,YES,0,Oil,Window,3,9,2005,308567
1673,3,1,1911,Suburban,3.366873391,3.186598703,2.699555062,2,1,NO,YES,NO,1,Electric,Window,3,2,2015,308617
2668,3,1,1993,Suburban,4.566726748,7.59137861,3.378212163,2,2,NO,YES,NO,1,Gas,Window,3,9,2018,308730
1190,2,1,1977,Urban,4.221371236,5.61275969,2.581464267,2,1,YES,YES,NO,1,Gas,Central,3,2,1999,308812
2597,3,1,1994,Suburban,1.556349158,7.578828998,3.031427009,1,1,YES,NO,YES,0,Oil,Central,3,1,1999,308962
3205,3,1,1986,Rural,4.712266752,2.842551944,2.522994282,2,1,NO,YES,YES,1,Oil,Wall,3,5,2018,308969
1615,2,1,1931,Rural,2.08214567,3.399093231,3.504750689,1,2,NO,NO,NO,0,Electric,Wall,3,7,2009,308977
2120,4,1,1985,Urban,3.568944351,7.311862361,2.706660135,1,1,NO,NO,YES,0,Gas,Window,3,2,2003,309163
3027,2,1,1943,Urban,0.720521915,8.303804721,2.052796989,1,2,NO,NO,NO,0,Gas,Central,3,3,2000,309315
3621,2,2,1905,Urban,0.876749147,1.943033854,5.281902917,2,1,NO,YES,YES,0,Oil,Wall,3,3,2016,309473
